X Coordinate	Y Coordinate	Time Spent	Image Viewed
1187.7262	501.1361	3034.0	1.0
1028.4797	484.9772	38.0	1.0
950.2614	469.6385	40.0	1.0
900.1536	465.2692	40.0	1.0
717.6879	439.1697	34.0	1.0
713.4598	458.8209	34.0	1.0
721.6783	463.6038	40.0	1.0
718.0296	454.3434	70.0	1.0
717.0728	452.3349	32.0	1.0
714.4742	457.0	58.0	1.0
714.4742	457.0	38.0	1.0
714.4742	457.0	38.0	1.0
714.2692	455.1854	50.0	1.0
715.2151	458.5151	39.0	1.0
705.3657	464.8673	33.0	1.0
577.9639	514.8168	33.0	1.0
599.0632	475.1884	33.0	1.0
589.0039	480.821	35.0	1.0
589.0039	480.821	33.0	1.0
654.5897	480.036	46.0	1.0
666.2104	476.9505	37.0	1.0
675.6398	479.7792	35.0	1.0
681.8205	476.1235	32.0	1.0
681.8205	476.1235	33.0	1.0
687.2037	476.2736	36.0	1.0
533.0845	232.8687	40.0	1.0
564.6836	254.7062	51.0	1.0
557.0893	245.6914	39.0	1.0
556.5193	242.5209	36.0	1.0
557.5217	249.5524	40.0	1.0
564.6402	250.9692	40.0	1.0
565.6242	254.0763	36.0	1.0
567.4255	255.0045	32.0	1.0
569.6082	259.3125	42.0	1.0
573.4594	263.8007	39.0	1.0
575.7842	265.9984	36.0	1.0
578.6765	268.9303	32.0	1.0
580.8859	271.3701	35.0	1.0
581.407	274.1458	32.0	1.0
582.3117	276.4323	36.0	1.0
735.4844	354.7299	39.0	1.0
1215.1666	562.4596	39.0	1.0
1187.5721	555.1223	38.0	1.0
1181.5153	544.0091	32.0	1.0
1174.9928	542.2195	34.0	1.0
1174.9928	542.2195	35.0	1.0
1197.2512	397.6298	51.0	1.0
1217.6581	385.8515	36.0	1.0
1249.6478	410.0658	39.0	1.0
1254.557	408.5312	32.0	1.0
1260.6173	404.4515	32.0	1.0
1261.6111	400.9681	32.0	1.0
1258.8036	408.3749	40.0	1.0
1084.6696	958.4577	531.0	2.0
1182.1117	742.2	58.0	2.0
973.5522	568.1299	58.0	2.0
763.6459	387.147	57.0	2.0
776.3424	396.2584	57.0	2.0
772.9014	384.473	76.0	2.0
765.3672	375.2595	57.0	2.0
755.5319	349.3765	80.0	2.0
750.4442	335.3383	58.0	2.0
748.4565	325.1898	71.0	2.0
746.9355	320.5617	56.0	2.0
589.6027	341.4646	58.0	2.0
432.8972	444.8911	58.0	2.0
449.4431	424.1504	76.0	2.0
407.4279	422.3481	57.0	2.0
242.3267	369.3597	57.0	2.0
263.8044	425.9435	58.0	2.0
258.8864	406.6176	78.0	2.0
326.9231	398.6756	57.0	2.0
1205.7094	457.2056	57.0	2.0
1175.389	442.6992	58.0	2.0
1168.2792	437.0698	76.0	2.0
1151.2727	164.6528	58.0	2.0
1155.8658	201.3602	57.0	2.0
1153.884	200.3077	59.0	2.0
1156.0613	204.305	75.0	2.0
1142.753	69.5178	56.0	2.0
1166.3467	71.4081	58.0	2.0
1163.4049	72.7697	59.0	2.0
1170.4501	75.7362	72.0	2.0
1246.7646	656.2021	53.0	2.0
1246.7646	656.2021	52.0	2.0
1246.7646	656.2021	53.0	2.0
709.2266	339.0479	556.0	3.0
709.2015	346.3456	73.0	3.0
707.4304	347.3093	72.0	3.0
707.4304	347.3093	74.0	3.0
707.4304	347.3093	80.0	3.0
703.8521	341.3031	75.0	3.0
617.6244	223.021	72.0	3.0
617.9781	212.6108	75.0	3.0
624.4156	208.9477	72.0	3.0
636.8239	199.5796	73.0	3.0
641.7237	199.2446	73.0	3.0
1021.5548	207.6566	74.0	3.0
1004.1299	223.303	74.0	3.0
1184.5337	441.6711	78.0	3.0
1206.6045	461.4103	104.0	3.0
1199.6932	454.355	78.0	3.0
1189.5924	432.6395	78.0	3.0
1198.2258	429.7123	102.0	3.0
1201.9755	431.7697	78.0	3.0
1364.0453	299.5327	78.0	3.0
1362.7057	303.9695	99.0	3.0
1348.6168	303.029	78.0	3.0
1331.6818	294.8959	79.0	3.0
1313.7556	296.3562	97.0	3.0
1311.157	295.7854	81.0	3.0
839.1176	357.1815	591.0	4.0
713.5519	348.8594	97.0	4.0
614.8517	344.6163	99.0	4.0
637.0643	344.8085	98.0	4.0
646.5052	291.3197	98.0	4.0
652.5341	273.5227	100.0	4.0
651.6708	242.7128	117.0	4.0
656.4938	199.8694	98.0	4.0
646.7466	182.5822	99.0	4.0
648.02	181.9513	98.0	4.0
565.1703	327.4076	99.0	4.0
560.2279	304.8682	109.0	4.0
561.416	305.653	98.0	4.0
176.4905	336.4093	99.0	4.0
192.3353	324.8723	98.0	4.0
191.3432	337.5027	99.0	4.0
206.9353	342.322	108.0	4.0
1177.7068	540.6295	102.0	4.0
1122.9022	528.1984	102.0	4.0
1271.0962	509.5156	98.0	4.0
996.6802	418.5405	620.0	5.0
979.3961	523.2817	120.0	5.0
751.8231	357.289	123.0	5.0
777.8726	346.5795	118.0	5.0
782.4041	328.1897	120.0	5.0
786.2742	309.7948	130.0	5.0
788.1791	300.361	119.0	5.0
1278.4398	190.4357	134.0	5.0
1272.1438	198.6972	119.0	5.0
983.8263	363.265	139.0	5.0
972.0063	326.439	119.0	5.0
969.0365	309.7333	126.0	5.0
969.0365	309.7333	120.0	5.0
951.1354	343.4529	134.0	5.0
953.0078	379.4022	122.0	5.0
967.3968	446.1234	127.0	5.0
