X Coordinate	Y Coordinate	Time Spent	Image Viewed
433.5776	658.4231	3149	1.0
433.5776	658.4231	3183	1.0
599.4123	653.759	3223	1.0
665.3063	597.82	3263	1.0
726.175	582.0968	3299	1.0
-1427.7322	-674.1763	3331	1.0
923.8065	476.8549	3364	1.0
923.8065	476.8549	3398	1.0
963.1628	501.9201	3430	1.0
859.5476	550.3041	3467	1.0
815.4057	571.7218	3505	1.0
799.8558	583.5296	3546	1.0
706.6153	532.0223	3582	1.0
721.3727	591.6751	3613	1.0
765.4431	555.5506	3644	1.0
710.8428	413.6555	3682	1.0
762.7792	408.8102	3713	1.0
793.9859	381.208	3745	1.0
942.0518	490.28	3781	1.0
942.0518	490.28	3813	1.0
924.2161	321.3966	3849	1.0
924.3947	379.1288	3881	1.0
872.0954	385.9217	3913	1.0
817.0469	329.7873	3950	1.0
821.76	352.9994	3990	1.0
652.6647	510.0411	4029	1.0
710.2787	524.3678	4066	1.0
427.5242	714.6958	4107	1.0
440.2834	758.2659	4146	1.0
440.2834	758.2659	4183	1.0
560.0957	473.1801	4222	1.0
656.0917	487.4673	4267	1.0
688.3275	502.3198	4306	1.0
733.1841	505.4072	4346	1.0
733.76	544.8037	4379	1.0
748.7342	534.6677	4416	1.0
778.1935	495.1829	4455	1.0
759.6053	497.4463	4496	1.0
736.7876	505.155	4532	1.0
765.4837	488.3345	4564	1.0
756.534	443.8794	4596	1.0
827.9276	408.0353	4633	1.0
827.9276	408.0353	4664	1.0
1129.0463	343.4113	4695	1.0
1171.6769	321.8325	4733	1.0
1153.0801	310.6606	4772	1.0
1143.4529	299.4962	4813	1.0
1149.8425	305.0589	4849	1.0
1153.6809	307.6051	4887	1.0
1141.4586	312.1497	4927	1.0
1129.988	316.7894	4965	1.0
1115.425	319.2867	4996	1.0
1015.0705	407.6156	5032	1.0
1064.8633	394.4795	5073	1.0
1070.6556	393.297	5113	1.0
1083.588	378.3	5150	1.0
1076.2501	355.7377	5191	1.0
718.1002	648.6675	12180	2.0
704.1691	575.2849	12238	2.0
683.5161	566.7162	12304	2.0
773.8879	592.8016	12370	2.0
773.8879	592.8016	12436	2.0
183.5501	810.9141	12504	2.0
547.5672	428.5096	12574	2.0
386.2107	617.6385	12636	2.0
451.3459	539.2729	12705	2.0
568.5285	413.8219	12770	2.0
582.4824	276.2824	12840	2.0
548.9542	367.1342	12903	2.0
868.9436	243.506	12969	2.0
1199.2201	381.9149	13036	2.0
1167.7592	382.8564	13102	2.0
1005.275	535.569	13169	2.0
1029.9458	363.4622	13238	2.0
989.3983	341.6576	13302	2.0
962.0513	319.8915	13368	2.0
824.327	274.7682	13435	2.0
854.0795	265.9875	13502	2.0
829.9242	260.8945	13570	2.0
720.2352	257.0003	13636	2.0
720.2352	257.0003	13703	2.0
720.2352	257.0003	13769	2.0
1244.4836	494.8397	13835	2.0
1222.177	399.635	13903	2.0
1194.5573	397.9547	13969	2.0
1220.7983	336.7302	14036	2.0
1210.7028	376.7757	14102	2.0
1244.8463	384.5157	14168	2.0
1354.6833	379.0903	14240	2.0
424.0069	997.8152	21226	3.0
650.3693	720.3032	21305	3.0
684.0129	698.9345	21383	3.0
865.6689	692.0239	21461	3.0
541.798	684.7672	21538	3.0
522.4173	709.3813	21615	3.0
606.3896	387.7469	21693	3.0
684.588	389.6588	21770	3.0
739.7614	356.3575	21847	3.0
1032.7883	347.7322	21924	3.0
1059.665	306.7235	22001	3.0
1056.3926	283.1169	22078	3.0
1056.1012	270.0247	22155	3.0
981.8621	179.2419	22239	3.0
670.4734	81.7109	22317	3.0
680.9742	80.6346	22394	3.0
496.0262	12.7062	22472	3.0
338.868	227.9093	22550	3.0
330.0825	241.5258	22627	3.0
323.6537	194.2776	22704	3.0
292.1073	385.6355	22781	3.0
261.7887	463.7337	22858	3.0
240.4348	632.775	22936	3.0
392.4059	681.2518	23015	3.0
427.9375	640.6769	23092	3.0
545.9423	498.7554	23170	3.0
540.6687	539.3492	23252	3.0
205.937	919.6035	30233	4.0
205.937	919.6035	30330	4.0
276.826	871.8362	30428	4.0
276.826	871.8362	30527	4.0
671.4222	109.7953	30627	4.0
664.3911	116.553	30725	4.0
610.6761	150.0456	30822	4.0
725.2863	650.8774	30921	4.0
554.4511	235.505	31019	4.0
728.4105	258.8979	31117	4.0
1799.3704	1068.3975	31222	4.0
1387.6451	786.1641	31324	4.0
1191.2957	817.3072	31423	4.0
1333.6414	748.6361	31525	4.0
1349.1364	733.5251	31625	4.0
1442.3467	723.7646	31725	4.0
1386.1107	743.3845	31823	4.0
1386.1107	743.3845	31923	4.0
258.7012	825.5082	32022	4.0
237.0563	828.7654	32119	4.0
691.5068	522.2935	39298	5.0
727.787	387.814	39420	5.0
783.7696	425.0737	39539	5.0
474.9184	523.2544	39659	5.0
345.902	765.1026	39781	5.0
650.8381	214.2747	39900	5.0
626.8209	229.768	40019	5.0
158.2434	709.0318	40138	5.0
-118.2155	746.7089	40267	5.0
77.2935	698.414	40388	5.0
139.7121	737.0358	40507	5.0
126.6489	556.1716	40627	5.0
338.0502	684.4519	40748	5.0
322.6696	635.657	40868	5.0
209.9075	684.6317	40986	5.0
270.7905	701.5135	41105	5.0
537.1045	782.2064	41230	5.0
287.492	793.9857	41349	5.0
