X Coordinate	Y Coordinate	Time Spent	Image Viewed
495.0818	415.0793	3174	1.0
495.0818	415.0793	3209	1.0
471.4949	423.7521	3241	1.0
489.4904	442.5455	3278	1.0
489.4904	442.5455	3317	1.0
521.7952	399.2615	3356	1.0
521.7952	399.2615	3392	1.0
680.2095	190.191	3425	1.0
677.5723	173.8756	3460	1.0
677.5723	173.8756	3491	1.0
681.4774	186.7606	3527	1.0
677.7308	188.5034	3558	1.0
666.2416	240.5959	3590	1.0
602.0616	471.6393	3628	1.0
621.0091	485.418	3667	1.0
612.1984	505.4438	3707	1.0
607.2854	490.3614	3742	1.0
597.7289	480.7437	3774	1.0
605.7029	477.7617	3809	1.0
602.8038	474.2173	3840	1.0
609.0122	478.2917	3877	1.0
607.9595	479.9779	3908	1.0
607.9595	479.9779	3940	1.0
606.4349	475.3137	3977	1.0
604.3113	474.9714	4008	1.0
802.6381	405.6685	4039	1.0
1018.0009	348.4001	4077	1.0
1020.1714	347.2322	4109	1.0
1026.4015	346.5392	4141	1.0
1026.8075	343.1789	4177	1.0
1024.1687	344.8611	4209	1.0
1024.1687	344.8611	4241	1.0
1038.2819	337.0211	4285	1.0
788.3405	363.6278	4324	1.0
707.6618	370.5971	4356	1.0
668.1757	373.0701	4393	1.0
640.1734	370.6988	4424	1.0
640.1734	370.6988	4460	1.0
543.3998	396.1033	4492	1.0
552.3375	367.2887	4523	1.0
552.7377	391.3769	4559	1.0
550.1486	386.6721	4591	1.0
550.386	378.371	4628	1.0
549.7289	380.0389	4665	1.0
552.6023	386.0311	4705	1.0
539.0995	381.7932	4744	1.0
531.7896	384.3185	4775	1.0
523.5805	384.6951	4808	1.0
682.6917	471.9478	4846	1.0
877.2015	567.1054	4886	1.0
883.7455	578.0229	4926	1.0
882.8309	583.8147	4957	1.0
882.487	578.4783	4993	1.0
883.9713	571.9011	5025	1.0
894.1595	596.7881	5060	1.0
894.1595	596.7881	5092	1.0
887.3036	646.1097	5124	1.0
792.102	157.7126	12235	2.0
786.2235	155.1575	12293	2.0
789.9525	154.2287	12352	2.0
585.3951	464.7814	12417	2.0
591.2112	475.5146	12482	2.0
602.1594	487.1511	12549	2.0
723.1362	325.7542	12618	2.0
762.2532	304.297	12681	2.0
769.104	292.9812	12750	2.0
772.8955	288.6736	12816	2.0
773.1724	282.6639	12882	2.0
774.9711	269.5151	12953	2.0
774.4123	263.2542	13021	2.0
774.5145	259.5742	13085	2.0
826.4484	63.0978	13149	2.0
842.9249	89.6237	13214	2.0
852.1396	84.0996	13285	2.0
852.1798	83.2446	13344	2.0
852.6594	78.6953	13404	2.0
855.4246	77.1971	13465	2.0
856.0621	71.5928	13533	2.0
852.8659	67.9878	13598	2.0
853.2282	67.4902	13665	2.0
853.2773	65.9322	13734	2.0
852.8787	67.3872	13804	2.0
853.4568	68.6168	13864	2.0
784.8636	303.2764	13934	2.0
787.7545	301.5396	13998	2.0
788.9736	298.8151	14058	2.0
788.0025	290.827	14117	2.0
784.8976	282.443	14184	2.0
780.4265	271.0325	14250	2.0
642.767	194.2049	21248	3.0
644.192	200.8797	21332	3.0
639.7047	227.7814	21414	3.0
636.2896	243.48	21496	3.0
636.983	252.8685	21578	3.0
637.9942	255.7171	21662	3.0
638.5963	252.5835	21745	3.0
642.968	241.2039	21827	3.0
648.9906	229.7777	21911	3.0
651.1531	220.4	21994	3.0
407.4875	432.6401	22076	3.0
397.6661	440.6637	22163	3.0
400.7783	441.8879	22248	3.0
413.3592	435.2232	22330	3.0
421.1928	424.7719	22415	3.0
653.9291	148.0313	22496	3.0
646.9296	129.2869	22576	3.0
644.7528	144.0834	22663	3.0
660.9313	122.9945	22750	3.0
663.052	119.0037	22834	3.0
811.931	300.9412	22917	3.0
843.266	347.6174	23000	3.0
837.2277	344.5021	23083	3.0
956.3492	383.0415	23168	3.0
1199.3789	356.5273	23250	3.0
1193.9978	361.3311	23332	3.0
827.4714	386.4973	30255	4.0
815.9495	375.5117	30360	4.0
661.5863	373.3491	30464	4.0
663.2528	360.6376	30570	4.0
598.0187	138.9354	30674	4.0
645.7103	147.9815	30777	4.0
646.8837	156.0577	30878	4.0
528.1002	370.3381	30981	4.0
469.5948	357.9654	31086	4.0
172.7663	368.8985	31192	4.0
199.2993	353.6667	31302	4.0
365.0927	291.3641	31405	4.0
500.9812	303.2908	31512	4.0
507.3283	299.6525	31617	4.0
537.3947	277.0694	31722	4.0
585.8301	203.0135	31830	4.0
681.365	100.6734	31934	4.0
847.3531	223.4088	32043	4.0
699.1293	251.882	39281	5.0
695.7679	250.6106	39409	5.0
704.3593	258.2488	39539	5.0
633.2557	395.5765	39666	5.0
623.0445	326.1863	39794	5.0
230.8925	585.269	39919	5.0
250.6089	590.942	40045	5.0
216.8773	555.4954	40168	5.0
204.0377	551.4863	40299	5.0
-119.7341	325.308	40428	5.0
762.2232	287.4342	40550	5.0
772.4323	266.8511	40684	5.0
797.4207	232.6221	40815	5.0
803.6036	223.9428	40940	5.0
1186.617	171.2949	41068	5.0
1295.7432	156.7251	41194	5.0
