X Coordinate	Y Coordinate	Time Spent	Image Viewed
944.3464	465.3196	3233	1.0
960.3417	319.6443	3273	1.0
905.5873	258.1778	3312	1.0
565.3132	274.1513	3344	1.0
609.3871	252.9133	3381	1.0
706.5251	352.2879	3414	1.0
706.5251	352.2879	3446	1.0
659.4778	277.074	3477	1.0
590.5483	334.2781	3516	1.0
570.4954	422.5115	3556	1.0
532.0438	411.6075	3596	1.0
519.8273	411.6075	3628	1.0
520.9489	587.6033	3664	1.0
520.9489	587.6033	3695	1.0
530.3813	526.791	3728	1.0
483.0225	567.6603	3766	1.0
487.6113	500.9947	3805	1.0
493.6428	495.0443	3845	1.0
523.6671	438.8376	3882	1.0
331.067	324.0192	3921	1.0
604.2543	324.8371	3962	1.0
654.3074	290.9633	3998	1.0
717.1198	286.0666	4038	1.0
922.1326	435.3401	4079	1.0
872.0025	449.5334	4115	1.0
872.0025	449.5334	4146	1.0
799.747	262.1801	4177	1.0
792.6823	199.5442	4215	1.0
828.4948	214.3752	4252	1.0
426.0662	540.9522	4293	1.0
780.513	518.1559	12193	2.0
714.1632	448.2454	12252	2.0
656.1788	431.0144	12311	2.0
460.3252	389.0859	12369	2.0
528.0838	371.0602	12435	2.0
616.4567	324.001	12502	2.0
609.4475	403.2944	12569	2.0
673.1703	174.8874	12634	2.0
720.6205	148.6181	12702	2.0
717.6293	128.7466	12768	2.0
851.0363	42.7079	12834	2.0
828.9711	59.5239	12901	2.0
826.1654	61.4701	12968	2.0
832.6285	70.3588	13035	2.0
1159.3118	194.4254	13102	2.0
1273.5447	143.8041	13168	2.0
1323.3551	146.774	13235	2.0
1297.7546	167.1307	13301	2.0
1273.4695	204.5872	13369	2.0
1266.6808	260.8751	13433	2.0
1275.6189	260.5721	13502	2.0
1301.0483	183.1538	13568	2.0
1261.1412	310.8098	13635	2.0
1252.1211	291.7074	13701	2.0
1251.1711	292.4789	13768	2.0
1264.0757	270.0082	13834	2.0
1377.0834	101.7634	13902	2.0
1297.4137	135.5354	13968	2.0
1326.3721	81.0475	14036	2.0
1206.6147	194.2882	14102	2.0
1239.7308	124.6765	14169	2.0
117.8542	413.1771	21242	3.0
283.3261	358.1429	21321	3.0
564.9175	271.1811	21401	3.0
221.3773	381.3248	21481	3.0
756.7357	302.1314	21559	3.0
725.8016	240.4093	21639	3.0
745.3251	229.7483	21721	3.0
1023.158	131.9778	21798	3.0
981.9565	85.5493	21876	3.0
1018.5372	121.7845	21956	3.0
1138.5002	170.2368	22033	3.0
1063.2693	206.0673	22112	3.0
1063.622	173.5251	22193	3.0
1054.152	164.8138	22271	3.0
733.5096	-92.8016	22353	3.0
737.6818	6.8244	22437	3.0
744.7913	-7.3575	22515	3.0
747.8619	-5.7788	22594	3.0
738.7474	-7.806	22671	3.0
744.1802	-34.2449	22749	3.0
731.2585	-8.8532	22828	3.0
733.3211	-9.6449	22907	3.0
615.3429	133.4177	22986	3.0
603.5659	133.895	23064	3.0
614.9901	128.5575	23149	3.0
283.5447	320.576	30292	4.0
671.8678	255.3166	30399	4.0
665.4427	264.1547	30500	4.0
664.8837	300.5399	30602	4.0
580.1536	136.4023	30703	4.0
619.0976	66.5073	30802	4.0
623.8278	37.2666	30902	4.0
630.0966	-49.4047	31002	4.0
614.748	-39.6059	31102	4.0
607.9238	-48.563	31203	4.0
601.8733	-58.921	31308	4.0
595.912	-70.4122	31407	4.0
585.5382	-79.2444	31509	4.0
578.7507	-78.3205	31610	4.0
574.5903	-85.9412	31716	4.0
568.8254	-89.707	31822	4.0
567.3911	-96.8855	31923	4.0
569.0516	-106.4454	32026	4.0
578.0413	-104.1512	32129	4.0
590.5452	-92.0889	32232	4.0
636.7324	192.6992	32340	4.0
640.5624	377.137	39268	5.0
638.2542	393.3798	39395	5.0
631.74	401.7264	39519	5.0
635.8704	269.6921	39639	5.0
697.5751	441.3138	39761	5.0
645.7335	239.7652	39880	5.0
750.9954	249.9069	40002	5.0
739.4973	206.1667	40123	5.0
746.3265	212.0574	40244	5.0
735.8691	229.236	40367	5.0
660.1675	285.9899	40490	5.0
108.6956	926.9563	40613	5.0
22.2744	911.3728	40735	5.0
-124.7263	777.0834	40855	5.0
-82.9412	761.5877	40977	5.0
55.0609	88.5368	41100	5.0
30.2302	119.321	41222	5.0
56.3001	92.9501	41350	5.0
