X Coordinate	Y Coordinate	Time Spent	Image Viewed
610.0079	674.2744	3285	1.0
586.9102	509.4818	3318	1.0
606.2198	495.8283	3353	1.0
615.0279	478.6374	3384	1.0
615.0279	478.6374	3416	1.0
628.5177	475.4093	3452	1.0
644.4224	480.6862	3484	1.0
665.2122	477.1219	3515	1.0
611.7417	449.0038	3552	1.0
636.6602	470.2766	3583	1.0
657.647	505.195	3615	1.0
668.8311	524.3029	3652	1.0
704.5214	608.4711	3683	1.0
703.9456	524.3887	3714	1.0
703.9456	524.3887	3752	1.0
705.5615	560.8182	3784	1.0
709.4968	582.4763	3816	1.0
707.2098	584.5698	3852	1.0
718.9816	595.4561	3884	1.0
719.3608	597.7195	3915	1.0
720.3104	596.2249	3953	1.0
719.2469	595.6707	3984	1.0
719.4195	592.2452	4015	1.0
719.4195	592.2452	4051	1.0
718.9954	592.3376	4083	1.0
707.6201	593.9999	4119	1.0
696.597	596.6998	4151	1.0
686.2254	594.3879	4183	1.0
680.9618	594.1653	4219	1.0
1250.6478	859.6769	4250	1.0
1216.0941	812.8372	4285	1.0
1180.5627	808.1049	4316	1.0
1202.7518	834.3418	4352	1.0
1202.7518	834.3418	4384	1.0
1197.8547	840.1997	4415	1.0
1184.29	837.3168	4452	1.0
1059.3085	903.5284	4484	1.0
1059.3085	903.5284	4519	1.0
1059.3085	903.5284	4550	1.0
1059.3085	903.5284	4581	1.0
1059.3085	903.5284	4620	1.0
1817.3042	648.3857	4660	1.0
1886.7886	678.0907	4701	1.0
1506.6177	593.5867	4731	1.0
1309.5337	549.7465	4769	1.0
1187.8938	527.7411	4800	1.0
709.2874	477.6205	4836	1.0
725.2041	379.8967	4868	1.0
725.2041	379.8967	4899	1.0
717.2244	412.3309	4936	1.0
724.8661	397.5603	4967	1.0
724.8661	397.5603	4999	1.0
727.4061	385.7565	5036	1.0
727.4061	385.7565	5068	1.0
720.4084	398.2232	5108	1.0
891.0514	471.2554	5149	1.0
980.5169	355.7566	5186	1.0
1017.3973	434.5555	5217	1.0
1026.0853	454.6801	5249	1.0
1029.0977	430.8763	5287	1.0
520.022	373.9668	12173	2.0
554.0251	342.2721	12237	2.0
554.0251	342.2721	12297	2.0
554.0251	342.2721	12357	2.0
554.0251	342.2721	12425	2.0
-21.8391	125.4277	12485	2.0
-33.2928	114.0167	12543	2.0
-36.8365	141.0622	12608	2.0
-36.8365	141.0622	12675	2.0
736.161	200.1227	12744	2.0
750.8704	191.4234	12810	2.0
748.1876	218.7399	12873	2.0
750.8281	248.2249	12942	2.0
751.3083	259.8698	13000	2.0
752.4714	264.8989	13059	2.0
829.2581	146.9409	13127	2.0
840.2565	128.306	13192	2.0
838.777	123.1309	13258	2.0
833.9257	120.118	13325	2.0
839.0834	114.6843	13392	2.0
844.2211	106.9956	13458	2.0
845.6875	105.0412	13525	2.0
848.5266	105.3076	13592	2.0
850.9933	103.871	13657	2.0
798.4788	304.332	13724	2.0
795.994	307.5744	13792	2.0
793.5468	322.7007	13857	2.0
796.6785	317.5898	13926	2.0
799.8203	321.8582	13993	2.0
800.0505	320.2502	14057	2.0
801.3148	319.033	14124	2.0
800.2192	319.9275	14185	2.0
732.7015	434.7923	21203	3.0
721.2993	437.2856	21286	3.0
721.2993	437.2856	21368	3.0
649.0895	269.1336	21453	3.0
649.2744	302.8012	21536	3.0
646.0283	310.9596	21622	3.0
611.468	165.767	21705	3.0
617.4894	175.3127	21787	3.0
624.2703	182.0702	21869	3.0
973.8418	259.9824	21952	3.0
981.7534	249.3793	22037	3.0
984.6063	247.2104	22122	3.0
813.7935	465.0042	22206	3.0
820.1229	435.4951	22288	3.0
810.5648	434.6076	22373	3.0
820.2083	434.9681	22456	3.0
822.7905	432.7302	22539	3.0
665.3248	202.0992	22621	3.0
672.8844	205.7808	22705	3.0
672.0944	192.0439	22790	3.0
662.9333	185.21	22874	3.0
660.3662	182.0983	22961	3.0
656.5298	175.6906	23045	3.0
654.5293	173.1215	23137	3.0
835.277	541.4946	30259	4.0
820.6885	472.7924	30364	4.0
798.2375	316.2582	30472	4.0
990.0428	247.4375	30578	4.0
839.107	148.3414	30683	4.0
721.5091	204.8687	30787	4.0
652.7593	188.0207	30896	4.0
651.2361	191.568	31002	4.0
641.3818	186.499	31109	4.0
639.285	181.9681	31216	4.0
636.8393	180.0955	31322	4.0
635.3557	177.408	31428	4.0
636.0931	177.3073	31539	4.0
197.9682	345.2161	31645	4.0
189.7487	342.7642	31750	4.0
578.128	284.1637	31861	4.0
588.934	309.2246	31969	4.0
567.2372	313.3418	32091	4.0
664.3331	315.2317	39281	5.0
660.6628	335.3449	39411	5.0
660.6628	335.3449	39539	5.0
730.4889	207.206	39665	5.0
701.0237	219.3268	39792	5.0
749.7227	355.7511	39920	5.0
764.7448	337.192	40046	5.0
774.6126	310.3351	40177	5.0
785.5822	300.9269	40304	5.0
790.2444	305.6488	40431	5.0
795.6744	322.4917	40558	5.0
648.8486	405.2565	40685	5.0
654.6302	431.8538	40811	5.0
651.1171	436.1119	40937	5.0
659.4069	428.6536	41062	5.0
250.2571	479.4706	41194	5.0
153.9142	534.5228	41320	5.0
158.6115	537.7577	41446	5.0
153.894	542.4067	41573	5.0
148.5449	549.3915	41703	5.0
