X Coordinate	Y Coordinate	Time Spent	Image Viewed
633.8408	439.2304	3246	1.0
634.9821	432.8785	3278	1.0
618.8158	442.0653	3311	1.0
618.8158	442.0653	3344	1.0
630.9183	444.8459	3376	1.0
629.3412	452.8969	3408	1.0
629.1835	454.4395	3443	1.0
628.2525	458.3624	3476	1.0
626.5253	459.5602	3510	1.0
624.1005	459.7208	3546	1.0
625.0827	459.5677	3585	1.0
625.1804	457.5767	3622	1.0
630.9793	461.6965	3660	1.0
638.0121	464.275	3695	1.0
644.8532	466.7156	3733	1.0
650.2816	468.233	3770	1.0
656.9678	464.9578	3807	1.0
660.767	465.6164	3842	1.0
666.8383	460.3379	3897	1.0
536.286	340.3878	3945	1.0
488.806	348.7763	3993	1.0
513.4678	360.6528	4048	1.0
507.8902	343.8613	4096	1.0
507.0822	332.1792	4145	1.0
498.8534	474.3672	4193	1.0
470.8664	434.5529	4241	1.0
468.6521	445.0978	4287	1.0
477.2329	458.1298	4336	1.0
612.0505	552.8441	4390	1.0
551.3086	562.0937	4438	1.0
575.0548	556.0959	4486	1.0
584.1429	563.1392	4536	1.0
578.4769	559.3141	4587	1.0
595.2034	572.8943	4635	1.0
856.0631	530.7084	4709	1.0
856.2031	549.2158	4755	1.0
856.1786	563.9355	4804	1.0
851.8104	555.4114	4853	1.0
1000.2311	569.9572	4908	1.0
969.4319	533.1285	4957	1.0
970.2168	528.676	5005	1.0
971.0115	544.3405	5058	1.0
971.7971	545.6498	5105	1.0
972.437	545.2341	5155	1.0
893.9826	742.6758	5204	1.0
795.1864	714.6582	5253	1.0
571.3039	421.3789	12266	2.0
683.5206	512.3908	12329	2.0
689.0466	477.666	12387	2.0
683.6464	480.3664	12448	2.0
681.7111	480.1971	12508	2.0
674.5704	490.1978	12569	2.0
672.7945	494.0808	12629	2.0
766.7412	297.9859	12690	2.0
773.9477	320.4145	12750	2.0
778.2863	306.6059	12810	2.0
770.2481	281.7386	12873	2.0
769.46	272.9645	12933	2.0
769.668	270.6339	12992	2.0
763.7403	254.08	13055	2.0
757.2278	246.8967	13119	2.0
752.9518	246.6358	13183	2.0
848.6964	124.808	13244	2.0
836.6918	132.0648	13307	2.0
830.6709	126.6196	13367	2.0
827.5652	120.6819	13429	2.0
1105.6218	200.9987	13490	2.0
1087.9554	249.363	13553	2.0
1088.954	218.7003	13620	2.0
1098.8024	225.7527	13683	2.0
1114.0852	236.086	13744	2.0
1116.2605	244.8209	13806	2.0
1124.0029	252.3969	13867	2.0
1128.6282	263.9536	13931	2.0
1128.3597	266.09	13993	2.0
1128.0505	271.4124	14054	2.0
872.6434	393.151	14115	2.0
911.374	412.7699	14263	2.0
680.7347	333.2834	21355	3.0
666.4869	341.2276	21452	3.0
660.6893	353.4336	21549	3.0
660.6266	428.3512	21651	3.0
668.892	364.9784	21737	3.0
667.7625	286.8334	21825	3.0
669.8489	151.8427	21912	3.0
673.6578	129.3388	22000	3.0
673.3466	136.3492	22085	3.0
951.9966	187.3488	22170	3.0
936.6212	207.5892	22254	3.0
944.6655	201.6767	22341	3.0
949.4067	200.921	22426	3.0
953.4003	205.3199	22510	3.0
956.2294	217.7717	22597	3.0
586.1487	234.9135	22683	3.0
487.1309	283.5128	22769	3.0
468.5926	314.3441	22855	3.0
550.3832	531.5365	22939	3.0
513.2587	519.8746	23029	3.0
498.9772	495.414	23113	3.0
511.133	495.2224	23201	3.0
605.7419	476.2179	23287	3.0
624.2964	444.9202	23369	3.0
605.1489	351.9961	30337	4.0
627.8163	375.3059	30447	4.0
635.7506	374.5281	30555	4.0
649.9462	369.6803	30664	4.0
650.4016	305.0338	30768	4.0
664.4945	153.8009	30874	4.0
646.7083	170.8869	30982	4.0
644.7422	181.5028	31094	4.0
494.7786	257.9222	31205	4.0
534.5052	295.8358	31316	4.0
541.7361	303.5337	31424	4.0
637.9236	441.873	31530	4.0
644.7755	424.8916	31638	4.0
637.2999	441.6154	31750	4.0
616.9392	443.4051	31858	4.0
792.7178	431.8822	31963	4.0
804.7695	445.0504	32073	4.0
793.5172	451.1283	32181	4.0
795.7173	452.1239	32295	4.0
794.0301	461.2185	32401	4.0
578.8813	297.9269	39361	5.0
635.3493	380.1648	39490	5.0
623.54	388.9158	39618	5.0
810.6609	360.578	39745	5.0
820.3729	394.5482	39873	5.0
784.0867	330.2143	40003	5.0
880.4327	238.7296	40133	5.0
929.3724	223.8062	40262	5.0
627.8581	315.1277	40387	5.0
421.096	484.0351	40517	5.0
424.4031	485.3124	40648	5.0
200.0441	555.2918	40775	5.0
180.1179	575.3469	40915	5.0
578.0745	310.8461	41043	5.0
600.5716	342.0999	41174	5.0
601.9989	341.5958	41304	5.0
608.3486	345.7788	41433	5.0
