X Coordinate	Y Coordinate	Time Spent	Image Viewed
619.4896	396.6697	3027.0	1.0
615.5035	395.6011	34.0	1.0
611.6065	394.8666	33.0	1.0
608.0837	393.8997	34.0	1.0
605.3237	393.4927	33.0	1.0
602.984	392.3225	32.0	1.0
604.9987	392.1672	36.0	1.0
608.827	391.3832	39.0	1.0
612.5611	390.9934	39.0	1.0
617.5284	392.4245	38.0	1.0
622.0002	392.6353	39.0	1.0
626.1832	394.0862	90.0	1.0
626.1832	394.0862	35.0	1.0
630.0033	394.2707	50.0	1.0
742.3594	474.4894	38.0	1.0
742.3594	474.4894	33.0	1.0
737.6443	475.663	34.0	1.0
737.6443	475.663	33.0	1.0
703.2319	475.8637	34.0	1.0
683.4406	472.9618	32.0	1.0
670.3525	476.6278	44.0	1.0
656.0278	480.4154	35.0	1.0
650.8673	481.5286	36.0	1.0
650.8673	481.5286	34.0	1.0
645.7172	482.6548	35.0	1.0
642.7988	482.6648	32.0	1.0
640.4329	483.5159	32.0	1.0
637.97	486.5544	43.0	1.0
636.1856	487.9392	34.0	1.0
634.9799	490.0884	32.0	1.0
632.8425	492.6295	32.0	1.0
636.8142	495.3262	32.0	1.0
803.1199	476.3217	33.0	1.0
803.1199	476.3217	34.0	1.0
803.7434	499.4126	45.0	1.0
805.4409	497.0482	35.0	1.0
852.8895	541.3292	34.0	1.0
852.8895	541.3292	32.0	1.0
911.1133	585.8295	34.0	1.0
1148.5029	769.4769	32.0	1.0
1131.9773	779.0737	32.0	1.0
1132.9211	780.4499	36.0	1.0
1136.2954	772.1732	41.0	1.0
1132.4597	773.9062	38.0	1.0
1130.3143	774.9676	35.0	1.0
1129.9462	774.3611	33.0	1.0
1129.8123	772.9199	34.0	1.0
717.9584	528.6988	33.0	1.0
668.1523	508.1758	34.0	1.0
664.8775	498.754	46.0	1.0
669.3853	493.6575	37.0	1.0
672.1469	495.8806	33.0	1.0
671.0287	496.781	34.0	1.0
672.2948	495.0208	33.0	1.0
666.0687	495.4652	34.0	1.0
624.9726	493.4266	582.0	2.0
623.9492	493.6373	54.0	2.0
623.325	493.9852	54.0	2.0
623.0071	494.2791	54.0	2.0
623.0847	494.482	57.0	2.0
622.1357	495.9317	62.0	2.0
816.6622	348.0358	53.0	2.0
804.7473	351.1566	55.0	2.0
798.3963	351.6552	56.0	2.0
801.0605	333.6061	56.0	2.0
804.4177	315.9981	56.0	2.0
804.6699	311.3177	56.0	2.0
803.8303	306.2716	53.0	2.0
804.954	300.4941	56.0	2.0
804.8501	294.7276	81.0	2.0
805.6393	289.8783	58.0	2.0
805.5364	286.7632	59.0	2.0
805.3528	284.5616	59.0	2.0
805.34	282.8532	71.0	2.0
806.1835	281.5225	60.0	2.0
806.6665	280.1743	60.0	2.0
806.6979	278.7692	58.0	2.0
806.1841	275.0518	74.0	2.0
806.5607	274.1883	60.0	2.0
801.7837	279.7528	63.0	2.0
799.1475	282.2019	60.0	2.0
792.5836	291.9971	75.0	2.0
790.4956	295.4809	59.0	2.0
788.1014	300.4687	62.0	2.0
786.088	302.8098	59.0	2.0
782.6605	307.9848	72.0	2.0
780.4608	313.4509	59.0	2.0
779.006	315.9018	58.0	2.0
580.7112	535.3833	588.0	3.0
576.1203	527.329	81.0	3.0
573.6992	530.1195	81.0	3.0
572.603	530.924	84.0	3.0
731.2861	350.6746	81.0	3.0
741.9781	360.3144	79.0	3.0
753.658	248.2477	82.0	3.0
762.3011	165.6181	87.0	3.0
914.8439	173.5558	81.0	3.0
980.5024	210.4564	83.0	3.0
1042.8499	251.9257	91.0	3.0
1050.2194	239.0893	79.0	3.0
1005.7643	242.8327	85.0	3.0
693.5869	269.4517	92.0	3.0
688.4413	273.1035	85.0	3.0
689.3138	270.739	81.0	3.0
692.3466	273.499	88.0	3.0
687.5779	269.6598	81.0	3.0
681.3288	266.5818	82.0	3.0
677.6592	265.9511	84.0	3.0
674.8417	263.2495	81.0	3.0
674.0294	263.4119	84.0	3.0
672.6288	261.6592	90.0	3.0
722.6274	127.8519	86.0	3.0
580.9639	217.8018	621.0	4.0
1793.8351	383.8516	106.0	4.0
988.3862	339.834	107.0	4.0
590.7175	322.0849	114.0	4.0
657.5561	282.4014	113.0	4.0
725.5958	126.7102	130.0	4.0
722.2754	129.902	107.0	4.0
666.1599	316.3514	107.0	4.0
643.4379	356.5471	107.0	4.0
652.1265	358.7387	105.0	4.0
663.597	338.2843	105.0	4.0
696.3857	145.1961	106.0	4.0
714.0559	153.3392	127.0	4.0
709.8502	148.8662	106.0	4.0
597.7032	374.1126	106.0	4.0
594.2851	369.169	108.0	4.0
592.5117	391.2649	107.0	4.0
591.4899	402.7722	105.0	4.0
709.8608	220.56	682.0	5.0
703.9767	242.8285	128.0	5.0
703.8658	259.7227	129.0	5.0
829.4491	313.1041	129.0	5.0
829.7089	310.3672	126.0	5.0
833.4812	301.9115	127.0	5.0
837.7668	292.6949	129.0	5.0
839.1004	291.2662	131.0	5.0
833.4843	296.709	130.0	5.0
773.2719	385.3153	126.0	5.0
789.5166	374.0133	130.0	5.0
808.105	343.1423	126.0	5.0
821.5487	323.9948	127.0	5.0
828.472	314.0643	128.0	5.0
834.416	305.2811	127.0	5.0
