X Coordinate	Y Coordinate	Time Spent	Image Viewed
707.8235	506.9477	3031.0	1.0
708.6864	506.8439	34.0	1.0
708.483	507.7205	38.0	1.0
708.966	507.8876	34.0	1.0
709.748	508.1302	38.0	1.0
710.7931	508.6895	35.0	1.0
710.7931	508.6895	35.0	1.0
711.185	508.7299	34.0	1.0
711.185	508.7299	34.0	1.0
711.7362	506.9542	40.0	1.0
711.7362	506.9542	35.0	1.0
712.2621	506.4133	38.0	1.0
859.3208	561.5641	63.0	1.0
854.4896	551.8125	36.0	1.0
858.2843	551.4227	36.0	1.0
850.4348	539.2083	32.0	1.0
840.1984	528.1609	34.0	1.0
840.8685	525.4205	40.0	1.0
680.1119	596.1178	39.0	1.0
725.1194	631.9493	35.0	1.0
726.1303	634.9725	37.0	1.0
722.9778	633.7573	33.0	1.0
719.9664	629.1451	43.0	1.0
721.8527	625.8354	37.0	1.0
719.4067	621.2634	36.0	1.0
719.4205	626.0658	36.0	1.0
717.937	631.8978	33.0	1.0
717.7443	637.8002	41.0	1.0
716.3774	642.446	34.0	1.0
869.8275	552.1268	36.0	1.0
939.5507	550.1214	34.0	1.0
931.3269	546.4528	56.0	1.0
930.2706	539.5161	40.0	1.0
930.2706	539.5161	36.0	1.0
929.2149	538.4847	34.0	1.0
929.1243	538.7891	34.0	1.0
930.8953	534.259	35.0	1.0
932.2354	525.6484	43.0	1.0
933.6855	523.2054	37.0	1.0
935.5728	519.6688	34.0	1.0
936.6207	517.2004	33.0	1.0
937.6389	515.3218	35.0	1.0
937.1506	512.8699	33.0	1.0
933.8652	510.4333	34.0	1.0
551.6464	497.3512	47.0	1.0
578.1529	461.678	45.0	1.0
587.347	469.5109	51.0	1.0
587.9131	469.4814	50.0	1.0
594.7291	470.0417	48.0	1.0
595.7241	470.0843	76.0	1.0
598.0163	472.2597	42.0	1.0
535.838	399.6756	571.0	2.0
534.03	417.8764	58.0	2.0
534.2571	420.7142	57.0	2.0
536.3376	428.1748	58.0	2.0
535.0775	434.0291	57.0	2.0
537.1592	436.1073	57.0	2.0
681.6962	513.242	58.0	2.0
673.7057	481.8194	62.0	2.0
688.81	482.0875	58.0	2.0
700.9935	473.2573	59.0	2.0
712.3068	464.8404	57.0	2.0
718.6669	456.573	70.0	2.0
726.8818	447.672	61.0	2.0
739.1609	430.7145	62.0	2.0
785.1168	361.9207	61.0	2.0
788.6653	360.6158	94.0	2.0
791.4839	324.4009	61.0	2.0
794.5977	312.2223	59.0	2.0
796.907	306.9272	61.0	2.0
795.7054	301.6593	83.0	2.0
796.599	296.7959	59.0	2.0
797.4289	294.2415	60.0	2.0
798.1821	294.1082	64.0	2.0
798.235	293.102	75.0	2.0
800.3987	291.9762	66.0	2.0
802.861	292.0758	65.0	2.0
803.632	291.8927	69.0	2.0
807.3212	292.0904	64.0	2.0
808.3926	292.1059	62.0	2.0
810.6276	290.5586	67.0	2.0
810.5122	291.2528	85.0	2.0
669.3633	471.4628	585.0	3.0
671.9165	468.5514	84.0	3.0
685.8344	502.748	106.0	3.0
686.8093	481.9912	85.0	3.0
708.5861	481.7105	85.0	3.0
724.6229	478.0628	101.0	3.0
705.1558	328.4375	84.0	3.0
725.4811	330.1361	83.0	3.0
811.6307	343.6028	87.0	3.0
921.6011	359.9235	90.0	3.0
920.8607	362.7966	89.0	3.0
911.1729	355.4205	85.0	3.0
908.3024	351.8966	84.0	3.0
907.6569	349.9112	87.0	3.0
655.1521	342.3908	85.0	3.0
669.8452	338.2766	87.0	3.0
673.5676	341.5214	83.0	3.0
670.9481	346.1796	91.0	3.0
670.9673	349.6635	84.0	3.0
669.5966	351.6388	85.0	3.0
336.207	522.0881	83.0	3.0
355.6331	512.5489	87.0	3.0
832.4687	382.6862	88.0	3.0
737.5969	359.0287	661.0	4.0
736.2101	372.2776	117.0	4.0
733.7996	381.7886	109.0	4.0
730.6737	380.0665	111.0	4.0
702.8993	369.9062	111.0	4.0
688.4092	372.0354	109.0	4.0
680.838	367.9863	122.0	4.0
688.2346	541.5445	110.0	4.0
647.2536	270.3444	136.0	4.0
640.4786	340.4981	113.0	4.0
649.158	312.3586	131.0	4.0
656.9072	279.2407	110.0	4.0
659.5677	261.3529	111.0	4.0
661.2717	260.335	107.0	4.0
662.9065	260.1551	107.0	4.0
662.8651	258.2397	108.0	4.0
664.6137	257.0737	108.0	4.0
817.6962	409.5569	716.0	5.0
823.454	408.09	134.0	5.0
825.1738	407.4839	132.0	5.0
825.3184	408.6643	133.0	5.0
810.3992	412.8339	130.0	5.0
800.4122	411.0432	156.0	5.0
790.87	407.5166	138.0	5.0
783.3564	406.5479	130.0	5.0
776.9127	403.679	130.0	5.0
774.0438	403.2279	135.0	5.0
606.4631	471.683	131.0	5.0
399.8216	613.496	132.0	5.0
402.9211	607.9111	136.0	5.0
407.3593	606.7957	132.0	5.0
360.4141	626.7162	132.0	5.0
