X Coordinate	Y Coordinate	Time Spent	Image Viewed
606.7345	424.1794	3037.0	1.0
608.9009	425.0717	32.0	1.0
608.9009	425.0717	36.0	1.0
605.9514	430.7671	35.0	1.0
600.0538	433.6885	32.0	1.0
600.0538	433.6885	34.0	1.0
590.1718	436.8427	58.0	1.0
585.1438	440.7048	39.0	1.0
580.8501	443.1088	34.0	1.0
579.0517	441.8885	33.0	1.0
578.2181	442.1187	35.0	1.0
578.2181	442.1187	33.0	1.0
574.1615	437.4746	44.0	1.0
571.4653	434.3825	39.0	1.0
569.9784	428.9384	34.0	1.0
568.6442	423.059	33.0	1.0
561.2823	284.2781	34.0	1.0
567.7826	325.9797	33.0	1.0
567.7826	325.9797	33.0	1.0
564.2095	323.1422	45.0	1.0
577.7924	316.8893	39.0	1.0
640.5375	274.5031	33.0	1.0
879.0294	147.8724	33.0	1.0
879.0294	147.8724	35.0	1.0
890.9219	98.3656	33.0	1.0
890.9219	98.3656	32.0	1.0
942.2385	188.6831	45.0	1.0
955.1719	216.8801	38.0	1.0
955.1719	216.8801	34.0	1.0
1009.3942	361.3069	35.0	1.0
1006.8441	345.9059	36.0	1.0
1006.1191	361.4144	54.0	1.0
1006.1191	361.4144	77.0	1.0
1006.3607	356.2492	47.0	1.0
918.5853	396.0774	50.0	1.0
864.3542	422.8261	35.0	1.0
639.9771	510.3704	35.0	1.0
762.1823	294.6466	32.0	1.0
797.2762	203.4003	43.0	1.0
812.6017	173.4559	39.0	1.0
817.2886	158.9041	35.0	1.0
818.501	155.7855	32.0	1.0
833.5005	123.1488	33.0	1.0
845.2441	120.1278	34.0	1.0
839.7318	126.0885	32.0	1.0
834.6771	137.2128	41.0	1.0
822.7835	158.7449	39.0	1.0
816.3415	173.1636	36.0	1.0
808.4114	187.0857	34.0	1.0
807.9447	191.9707	33.0	1.0
805.9639	202.0142	33.0	1.0
802.2179	203.2761	33.0	1.0
799.8713	205.2983	47.0	1.0
779.8478	222.5715	543.0	2.0
777.7786	227.3003	52.0	2.0
775.6151	230.1675	53.0	2.0
766.931	259.5116	57.0	2.0
760.6029	259.183	83.0	2.0
735.0978	281.1436	58.0	2.0
602.301	409.9688	59.0	2.0
599.6179	403.9943	57.0	2.0
651.0839	360.2076	85.0	2.0
776.927	218.8849	59.0	2.0
775.5835	241.3233	58.0	2.0
809.1019	184.4966	60.0	2.0
813.9913	171.9696	73.0	2.0
814.774	161.5865	60.0	2.0
814.8735	157.5873	58.0	2.0
815.3079	147.9572	58.0	2.0
818.3244	143.8517	75.0	2.0
819.1018	139.9999	52.0	2.0
492.8461	381.3177	52.0	2.0
503.2638	386.1137	53.0	2.0
505.4883	393.5615	63.0	2.0
507.6223	399.0446	53.0	2.0
253.771	430.5471	52.0	2.0
236.2509	480.0364	52.0	2.0
234.5949	486.5226	53.0	2.0
241.6641	473.5748	55.0	2.0
254.4062	462.7452	51.0	2.0
274.5811	456.6211	52.0	2.0
280.6721	451.2969	53.0	2.0
289.4431	449.2063	53.0	2.0
726.783	317.9191	54.0	2.0
767.0712	282.4594	52.0	2.0
755.735	275.2843	53.0	2.0
756.8505	284.1992	52.0	2.0
786.1545	305.9622	52.0	2.0
733.2751	336.9425	557.0	3.0
736.1441	348.7481	78.0	3.0
730.4818	350.3584	78.0	3.0
736.6371	349.4184	103.0	3.0
738.8607	345.7737	77.0	3.0
741.2104	346.4885	79.0	3.0
638.9402	175.8134	98.0	3.0
637.006	171.7191	78.0	3.0
635.5353	170.4169	77.0	3.0
959.2751	208.192	98.0	3.0
947.7429	206.5142	79.0	3.0
953.8891	213.9191	80.0	3.0
960.0009	214.6275	95.0	3.0
953.3956	210.1647	77.0	3.0
735.9014	46.8982	78.0	3.0
732.3159	53.3868	96.0	3.0
731.1224	45.4178	77.0	3.0
729.9782	45.1934	78.0	3.0
732.4093	47.8957	97.0	3.0
721.8671	51.8626	77.0	3.0
629.5629	209.8161	79.0	3.0
644.3644	192.5787	98.0	3.0
648.0159	197.2649	78.0	3.0
649.8364	194.6222	80.0	3.0
441.0006	402.9642	603.0	4.0
563.2102	420.1279	99.0	4.0
555.0549	436.5575	98.0	4.0
551.7999	438.0843	97.0	4.0
677.5151	308.4647	103.0	4.0
672.2029	262.0766	120.0	4.0
654.5078	137.8174	99.0	4.0
653.4531	148.5934	98.0	4.0
652.4667	154.3581	99.0	4.0
651.342	126.6962	101.0	4.0
649.8993	100.3774	107.0	4.0
649.1792	81.139	99.0	4.0
649.2101	69.3577	98.0	4.0
648.6459	58.5562	97.0	4.0
204.6794	373.455	100.0	4.0
214.3665	376.6986	109.0	4.0
207.4021	329.5742	97.0	4.0
216.8439	370.9474	99.0	4.0
468.1608	332.2706	98.0	4.0
1082.2664	405.3021	99.0	4.0
699.2081	291.9228	628.0	5.0
686.1612	295.0134	118.0	5.0
700.1492	306.5284	140.0	5.0
717.2798	304.1548	123.0	5.0
738.4523	301.0161	132.0	5.0
747.0496	293.4782	119.0	5.0
729.5655	295.1038	134.0	5.0
719.1515	306.3899	119.0	5.0
708.1273	318.1903	130.0	5.0
702.0441	326.8178	119.0	5.0
697.4016	335.5861	139.0	5.0
693.3204	339.5342	119.0	5.0
689.1384	347.7736	130.0	5.0
695.2524	362.9695	120.0	5.0
693.8736	365.1802	133.0	5.0
359.9635	574.799	118.0	5.0
