X Coordinate	Y Coordinate	Time Spent	Image Viewed
676.5978	398.0533	3025.0	1.0
676.4869	398.3833	35.0	1.0
676.899	398.0019	34.0	1.0
677.3539	398.1912	35.0	1.0
677.7609	398.0332	36.0	1.0
677.4528	398.3387	36.0	1.0
678.0626	398.6447	45.0	1.0
678.1346	398.3263	33.0	1.0
678.391	398.9202	33.0	1.0
677.3625	399.634	34.0	1.0
672.2714	404.1647	37.0	1.0
666.6461	408.824	60.0	1.0
661.0099	411.8625	35.0	1.0
655.7053	416.5738	37.0	1.0
645.8173	424.8394	36.0	1.0
640.5136	429.1833	48.0	1.0
635.6563	433.5657	46.0	1.0
630.9266	438.1909	46.0	1.0
762.1731	532.3054	69.0	1.0
767.0715	534.048	34.0	1.0
771.1793	535.902	33.0	1.0
772.1859	534.0514	35.0	1.0
771.1777	533.0339	34.0	1.0
771.1777	533.0339	44.0	1.0
762.0658	537.4413	110.0	1.0
755.017	540.3148	53.0	1.0
745.7537	542.4258	58.0	1.0
741.3817	544.0183	33.0	1.0
738.4897	544.8956	33.0	1.0
735.1252	545.5703	35.0	1.0
732.0007	546.3013	33.0	1.0
732.0007	546.3013	33.0	1.0
730.3627	546.0154	33.0	1.0
727.7904	545.4067	32.0	1.0
726.5801	546.4279	34.0	1.0
724.8886	546.3685	33.0	1.0
723.1282	545.1493	44.0	1.0
722.4723	543.6473	36.0	1.0
720.9169	544.2031	33.0	1.0
518.4301	525.0458	35.0	1.0
520.3423	536.533	33.0	1.0
522.3099	528.2446	34.0	1.0
524.4913	532.4754	35.0	1.0
524.6748	530.3171	45.0	1.0
524.2357	531.3735	38.0	1.0
897.5227	372.3132	35.0	1.0
935.0995	372.4257	34.0	1.0
934.2242	377.651	34.0	1.0
933.2147	377.295	34.0	1.0
933.4167	378.7942	34.0	1.0
932.7321	377.5995	45.0	1.0
632.7757	341.3333	545.0	2.0
629.7958	342.4584	62.0	2.0
630.5811	343.628	60.0	2.0
643.2739	345.097	62.0	2.0
641.4136	348.8586	74.0	2.0
643.0311	347.8836	60.0	2.0
672.7561	358.0512	60.0	2.0
692.5677	359.7678	64.0	2.0
831.1389	167.2925	71.0	2.0
833.0497	167.7468	63.0	2.0
837.9976	170.1041	58.0	2.0
837.8558	170.2586	56.0	2.0
833.8303	171.9693	139.0	2.0
833.1863	171.9362	82.0	2.0
827.8328	175.027	60.0	2.0
826.2856	180.5854	53.0	2.0
824.9895	186.1184	55.0	2.0
824.1589	186.4415	54.0	2.0
821.1971	190.3967	58.0	2.0
1118.82	341.931	61.0	2.0
1115.7938	345.1056	60.0	2.0
1119.9542	344.4492	60.0	2.0
1120.2904	345.2557	57.0	2.0
1121.4554	359.798	64.0	2.0
1121.7399	368.3902	63.0	2.0
1121.7134	372.007	60.0	2.0
1123.8105	372.8907	61.0	2.0
1126.0048	374.7642	87.0	2.0
1124.674	371.9852	61.0	2.0
1127.7776	371.0687	61.0	2.0
1128.8655	369.8598	62.0	2.0
652.0259	377.6016	568.0	3.0
659.8609	388.5365	85.0	3.0
662.0298	394.7498	82.0	3.0
660.6273	398.1197	88.0	3.0
655.8865	385.0645	79.0	3.0
669.0737	321.1853	84.0	3.0
674.025	318.6881	89.0	3.0
961.6986	285.6981	85.0	3.0
952.7345	304.6914	87.0	3.0
972.5531	383.3447	102.0	3.0
972.5531	383.3447	80.0	3.0
661.3289	-104.4043	89.0	3.0
686.1094	32.8345	89.0	3.0
700.0052	118.7844	86.0	3.0
700.0052	118.7844	83.0	3.0
673.6882	-123.4899	87.0	3.0
726.8147	186.0102	84.0	3.0
721.3486	153.084	87.0	3.0
735.4731	201.6165	83.0	3.0
794.625	198.5961	87.0	3.0
863.2167	238.8104	86.0	3.0
961.8694	294.9812	84.0	3.0
890.284	276.446	86.0	3.0
716.7133	200.4022	86.0	3.0
656.5182	295.7878	546.0	4.0
660.178	299.1635	108.0	4.0
658.5002	300.7365	111.0	4.0
656.8915	300.1794	109.0	4.0
520.3923	378.5801	111.0	4.0
577.4519	276.481	115.0	4.0
640.6304	169.7998	110.0	4.0
639.2252	188.4638	131.0	4.0
636.5268	185.8116	107.0	4.0
635.3181	183.5997	108.0	4.0
641.6129	202.0694	109.0	4.0
649.0411	223.1885	111.0	4.0
654.3962	239.4527	105.0	4.0
651.4634	230.2902	106.0	4.0
873.9855	351.3745	119.0	4.0
864.5645	398.3134	109.0	4.0
670.9698	211.6966	137.0	4.0
670.2985	209.7458	111.0	4.0
883.1403	444.9595	703.0	5.0
883.7976	445.6259	132.0	5.0
885.8766	446.1668	132.0	5.0
1060.7887	427.8347	131.0	5.0
929.0671	393.8752	129.0	5.0
770.1519	410.8269	135.0	5.0
767.5984	405.7726	135.0	5.0
753.8486	403.7173	239.0	5.0
736.3646	416.2797	126.0	5.0
725.5117	423.535	126.0	5.0
713.846	432.1487	133.0	5.0
705.6058	437.98	131.0	5.0
701.0161	442.1837	130.0	5.0
694.4836	445.4641	133.0	5.0
