X Coordinate	Y Coordinate	Time Spent	Image Viewed
750.2739	350.4402	3140	1.0
712.6699	374.5907	3176	1.0
703.6782	382.4601	3212	1.0
691.9734	385.0532	3247	1.0
687.142	395.5762	3282	1.0
686.8184	388.4205	3317	1.0
684.8956	386.3741	3350	1.0
686.4791	388.5543	3380	1.0
686.8011	391.5629	3414	1.0
694.8993	387.646	3449	1.0
694.8993	387.646	3484	1.0
697.5557	391.7199	3518	1.0
697.5557	391.7199	3552	1.0
697.5557	391.7199	3584	1.0
697.5557	391.7199	3617	1.0
697.5557	391.7199	3652	1.0
697.5557	391.7199	3684	1.0
722.1746	492.1134	3720	1.0
721.3255	465.298	3751	1.0
729.8392	469.8738	3784	1.0
724.5328	464.0603	3817	1.0
730.9183	456.3129	3850	1.0
730.9183	456.3129	3884	1.0
731.4631	448.5841	3917	1.0
735.0583	445.8973	3952	1.0
736.0964	443.91	3985	1.0
731.6036	448.7788	4022	1.0
727.6479	447.1474	4054	1.0
727.9716	447.2219	4086	1.0
731.9634	446.3043	4120	1.0
737.979	444.2384	4156	1.0
740.0674	448.3825	4207	1.0
734.5042	448.3203	4246	1.0
730.9406	445.3813	4284	1.0
727.1151	442.1718	4321	1.0
602.0801	419.1415	4352	1.0
655.754	392.1763	4382	1.0
659.5094	383.4659	4421	1.0
667.8885	379.9493	4452	1.0
636.1429	380.3049	4488	1.0
648.7504	377.8715	4526	1.0
633.6008	396.0526	4566	1.0
566.616	516.652	4605	1.0
566.616	516.652	4645	1.0
566.616	516.652	4686	1.0
566.616	516.652	4718	1.0
566.616	516.652	4755	1.0
566.616	516.652	4787	1.0
566.616	516.652	4819	1.0
566.616	516.652	4856	1.0
623.6918	340.606	4896	1.0
529.7744	444.7791	4936	1.0
477.8484	429.9456	4969	1.0
464.7552	429.3604	5006	1.0
456.0148	452.2655	5045	1.0
388.6849	448.0542	5085	1.0
766.1033	313.4171	12163	2.0
816.8347	425.7385	12224	2.0
816.8347	425.7385	12293	2.0
816.8347	425.7385	12359	2.0
816.8347	425.7385	12426	2.0
816.8347	425.7385	12491	2.0
782.8261	423.6301	12559	2.0
798.5112	376.1293	12625	2.0
816.9226	296.4471	12692	2.0
812.2851	303.8729	12759	2.0
806.541	304.8242	12830	2.0
789.6507	299.5547	12892	2.0
786.105	304.0042	12958	2.0
789.4875	305.345	13025	2.0
849.2083	454.0643	13093	2.0
853.2489	400.1058	13158	2.0
844.7994	415.4963	13226	2.0
849.4601	419.0536	13291	2.0
852.6564	415.1469	13359	2.0
853.7074	411.8086	13427	2.0
861.2205	409.8331	13492	2.0
864.1464	416.22	13558	2.0
863.7191	416.3442	13624	2.0
863.3904	419.3087	13692	2.0
865.4764	422.5432	13759	2.0
869.0845	423.632	13825	2.0
869.6379	422.6086	13892	2.0
873.3076	423.8981	13957	2.0
873.9662	424.075	14025	2.0
861.3926	421.3422	14092	2.0
848.8547	418.1488	14159	2.0
838.8233	202.435	14226	2.0
822.9081	205.8236	14294	2.0
835.3638	199.496	14358	2.0
836.2562	193.1967	14425	2.0
653.2127	366.1845	21217	3.0
643.5289	376.1872	21296	3.0
617.4639	416.4705	21375	3.0
607.1917	410.5977	21454	3.0
605.4138	441.3871	21533	3.0
599.3495	400.0002	21611	3.0
627.3175	287.7949	21690	3.0
648.0164	262.7525	21771	3.0
768.02	236.5794	21855	3.0
928.9222	265.0518	21934	3.0
950.3655	218.4056	22013	3.0
950.1738	210.3821	22092	3.0
937.5339	206.4501	22171	3.0
939.6732	204.8708	22253	3.0
750.2621	574.9836	22332	3.0
736.2292	462.6021	22412	3.0
728.8411	462.4651	22490	3.0
782.2026	525.3704	22570	3.0
828.2164	562.1863	22649	3.0
811.2772	668.7451	22730	3.0
822.8072	542.6401	22809	3.0
849.2161	600.5768	22889	3.0
766.7112	678.8688	22968	3.0
801.899	589.187	23048	3.0
820.1389	541.1825	23129	3.0
731.4199	572.5006	23206	3.0
743.3562	485.7091	30267	4.0
696.6578	437.9319	30368	4.0
690.5285	438.9891	30470	4.0
695.6763	439.6349	30573	4.0
704.1023	202.4697	30673	4.0
686.5394	225.6328	30773	4.0
697.1479	223.8887	30881	4.0
694.7814	228.8496	30981	4.0
689.9491	223.2575	31085	4.0
718.874	573.0046	31187	4.0
756.6744	573.4786	31290	4.0
973.6392	697.7162	31392	4.0
973.6392	697.7162	31497	4.0
973.6392	697.7162	31604	4.0
973.6392	697.7162	31708	4.0
860.1826	699.0628	31809	4.0
794.1229	695.6589	31916	4.0
794.1229	695.6589	32020	4.0
905.5351	696.2878	32126	4.0
669.5004	375.1591	39323	5.0
733.0076	367.1634	39445	5.0
706.3723	383.7293	39567	5.0
706.2814	386.9223	39689	5.0
729.187	374.5049	39816	5.0
779.6418	262.751	39937	5.0
784.6119	277.1642	40060	5.0
772.002	291.6497	40183	5.0
680.1949	366.4091	40305	5.0
688.0223	359.1125	40442	5.0
696.9365	369.0406	40564	5.0
703.642	371.8243	40689	5.0
711.9079	357.5344	40814	5.0
820.2924	491.1719	40935	5.0
909.4728	575.0821	41057	5.0
1274.0569	675.8354	41180	5.0
1300.2704	495.3005	41304	5.0
1326.8152	418.0437	41425	5.0
