X Coordinate	Y Coordinate	Time Spent	Image Viewed
688.701	361.0645	3043.0	1.0
687.0377	363.5628	35.0	1.0
683.9048	366.4192	33.0	1.0
683.9048	366.4192	34.0	1.0
683.2858	371.9921	44.0	1.0
684.5731	373.2019	38.0	1.0
685.4708	376.4767	32.0	1.0
686.8573	378.6393	35.0	1.0
686.8573	378.6393	34.0	1.0
691.6063	381.4556	40.0	1.0
689.3586	384.4049	69.0	1.0
689.3586	384.4049	39.0	1.0
679.5712	386.0715	35.0	1.0
679.5712	386.0715	33.0	1.0
674.0121	386.2786	34.0	1.0
674.836	392.4137	31.0	1.0
677.0229	398.8791	35.0	1.0
679.033	405.3537	41.0	1.0
681.8956	410.8357	39.0	1.0
684.3985	415.5767	36.0	1.0
687.883	421.1754	31.0	1.0
691.0997	425.8469	35.0	1.0
693.6522	432.4282	31.0	1.0
696.5862	438.4355	39.0	1.0
690.5029	442.1018	44.0	1.0
557.1721	493.1439	37.0	1.0
587.4259	477.9696	31.0	1.0
588.5274	486.2781	36.0	1.0
587.1042	481.28	32.0	1.0
585.9565	484.7239	31.0	1.0
630.7883	488.5972	38.0	1.0
1167.8386	446.0919	47.0	1.0
1132.9692	454.5275	34.0	1.0
1136.8197	443.0506	32.0	1.0
1140.2288	449.6762	36.0	1.0
1140.8976	452.524	32.0	1.0
1140.8976	452.524	32.0	1.0
1140.5635	453.4827	37.0	1.0
1128.5265	448.1406	50.0	1.0
1118.2561	444.1592	52.0	1.0
1103.7902	442.5417	53.0	1.0
1098.4645	440.8542	52.0	1.0
897.9493	671.6722	53.0	1.0
854.2285	711.7109	70.0	1.0
861.2211	715.2218	44.0	1.0
865.919	711.6776	39.0	1.0
866.7088	711.3407	36.0	1.0
673.7773	683.1172	39.0	1.0
666.5715	671.4882	51.0	1.0
667.4312	670.2374	39.0	1.0
712.1478	656.6107	36.0	1.0
999.3136	446.462	548.0	2.0
999.3136	446.462	51.0	2.0
999.3136	446.462	52.0	2.0
998.1719	446.1568	57.0	2.0
816.0879	441.502	52.0	2.0
821.2579	438.8606	52.0	2.0
831.1649	434.8889	52.0	2.0
816.7888	419.8273	54.0	2.0
802.9278	407.3678	53.0	2.0
788.1184	384.267	59.0	2.0
783.0796	377.1881	57.0	2.0
786.9548	358.2011	58.0	2.0
788.5878	336.7508	83.0	2.0
788.1906	248.5503	58.0	2.0
794.9297	249.0213	58.0	2.0
794.4359	238.193	58.0	2.0
805.8406	226.7537	83.0	2.0
807.3989	221.6209	57.0	2.0
810.6663	214.5888	58.0	2.0
817.9324	201.4799	57.0	2.0
823.2811	192.9465	82.0	2.0
825.8978	186.6178	57.0	2.0
827.6899	184.1127	58.0	2.0
830.6468	178.1344	59.0	2.0
831.9489	173.5233	80.0	2.0
1135.4352	447.1742	59.0	2.0
1124.7667	414.5691	57.0	2.0
1149.5073	441.5211	58.0	2.0
1167.7488	465.7489	78.0	2.0
1170.9812	470.3546	58.0	2.0
290.15	488.6209	57.0	2.0
309.1051	494.22	57.0	2.0
327.1716	489.83	77.0	2.0
771.9463	395.8481	568.0	3.0
764.9191	390.7868	73.0	3.0
750.46	405.1149	74.0	3.0
750.9044	405.9148	73.0	3.0
752.3751	406.9274	73.0	3.0
671.7554	266.8743	73.0	3.0
683.4403	233.8816	77.0	3.0
681.0233	235.5229	78.0	3.0
1049.177	365.9467	77.0	3.0
1030.7057	362.1341	78.0	3.0
1029.7883	353.7828	78.0	3.0
1166.7188	429.1839	78.0	3.0
1166.973	421.8513	79.0	3.0
1039.8984	425.7328	80.0	3.0
366.3026	406.5553	79.0	3.0
363.1943	419.3076	79.0	3.0
366.552	423.3153	78.0	3.0
218.7383	469.3282	77.0	3.0
260.6714	452.4964	79.0	3.0
251.2869	456.977	87.0	3.0
242.7774	453.2534	78.0	3.0
444.3455	485.2384	78.0	3.0
423.2557	481.5646	93.0	3.0
425.7965	484.1906	77.0	3.0
430.8838	483.888	78.0	3.0
797.5795	495.1176	104.0	3.0
640.562	345.0521	585.0	4.0
660.0805	340.8371	98.0	4.0
668.5054	337.1818	100.0	4.0
678.5027	349.5548	98.0	4.0
669.2159	312.0246	100.0	4.0
669.8249	282.3962	100.0	4.0
673.279	261.7525	99.0	4.0
674.8079	250.3758	103.0	4.0
569.8251	331.2454	98.0	4.0
567.9788	343.2799	100.0	4.0
573.8145	346.3268	98.0	4.0
571.8643	347.6374	98.0	4.0
238.0532	408.8595	109.0	4.0
243.7947	402.0538	99.0	4.0
1257.1063	519.7325	99.0	4.0
1213.6375	514.9933	101.0	4.0
1276.2921	463.336	99.0	4.0
1285.4082	468.5995	110.0	4.0
1275.066	463.5297	97.0	4.0
751.5196	402.4243	100.0	4.0
640.2823	314.1508	622.0	5.0
651.7316	300.3549	119.0	5.0
660.363	292.2414	119.0	5.0
675.9481	296.5919	121.0	5.0
777.5936	341.6581	118.0	5.0
753.1608	373.1523	119.0	5.0
769.1055	348.4114	122.0	5.0
778.1503	329.932	119.0	5.0
944.4404	370.4811	132.0	5.0
1229.9327	211.7428	119.0	5.0
1216.0822	214.8044	130.0	5.0
474.2439	454.9793	121.0	5.0
333.5215	541.7665	133.0	5.0
391.1764	576.3594	119.0	5.0
350.6194	571.4697	134.0	5.0
520.2665	540.4036	118.0	5.0
