X Coordinate	Y Coordinate	Time Spent	Image Viewed
418.7309	786.0228	3025.0	1.0
435.5635	828.7682	33.0	1.0
441.5781	851.9074	33.0	1.0
437.8786	865.1948	32.0	1.0
397.489	904.3014	34.0	1.0
369.1781	909.2896	42.0	1.0
374.0125	908.7274	59.0	1.0
419.6946	823.1273	33.0	1.0
451.454	755.213	32.0	1.0
471.1011	711.7064	32.0	1.0
552.8843	548.624	32.0	1.0
566.4679	559.4792	46.0	1.0
569.496	549.9565	36.0	1.0
573.6523	544.8298	36.0	1.0
599.1367	537.5507	32.0	1.0
614.6295	531.8349	32.0	1.0
627.1489	527.7285	35.0	1.0
635.2628	522.4291	33.0	1.0
635.2628	522.4291	33.0	1.0
609.5388	520.7842	36.0	1.0
609.5388	520.7842	32.0	1.0
598.2522	519.6122	32.0	1.0
589.5065	520.5208	33.0	1.0
581.5686	522.3195	33.0	1.0
574.5098	520.6824	32.0	1.0
569.1442	522.1868	33.0	1.0
538.03	515.888	43.0	1.0
535.0024	521.3897	38.0	1.0
535.1663	515.0212	37.0	1.0
537.8123	516.9236	32.0	1.0
537.5561	520.4787	33.0	1.0
537.8785	524.6993	35.0	1.0
538.2274	529.0828	52.0	1.0
539.6261	530.0541	71.0	1.0
671.3314	501.0417	40.0	1.0
681.6336	494.5341	36.0	1.0
677.0454	495.6386	32.0	1.0
678.6155	499.0331	36.0	1.0
676.7627	499.3438	33.0	1.0
678.3885	499.5618	35.0	1.0
679.9506	498.9074	34.0	1.0
679.8865	501.0929	32.0	1.0
679.8865	501.0929	32.0	1.0
679.6063	502.5488	33.0	1.0
678.5702	505.4908	34.0	1.0
679.4536	505.8081	32.0	1.0
679.1833	514.3484	44.0	1.0
677.2762	529.4688	38.0	1.0
677.2762	529.4688	34.0	1.0
677.1746	535.7468	33.0	1.0
677.2557	541.2406	34.0	1.0
676.7806	546.2009	34.0	1.0
676.3339	551.0826	32.0	1.0
676.2509	554.7388	44.0	1.0
675.8611	559.1234	39.0	1.0
677.4781	569.6291	573.0	2.0
677.7122	567.8917	52.0	2.0
678.4907	564.5341	53.0	2.0
678.6909	563.3089	63.0	2.0
678.4933	561.9009	53.0	2.0
541.8038	499.8283	52.0	2.0
552.0334	516.1482	51.0	2.0
552.1891	506.5804	53.0	2.0
597.5898	473.1298	53.0	2.0
740.7112	355.9586	52.0	2.0
732.8283	355.9978	53.0	2.0
724.85	354.4214	52.0	2.0
718.4061	340.6516	61.0	2.0
712.0947	331.0319	70.0	2.0
708.5836	325.92	57.0	2.0
709.9341	324.2208	58.0	2.0
709.5995	316.7192	58.0	2.0
707.7173	313.2837	72.0	2.0
707.5267	310.8654	58.0	2.0
707.0956	306.1598	58.0	2.0
825.9194	134.9456	58.0	2.0
825.7267	136.1725	71.0	2.0
829.1296	133.506	57.0	2.0
831.373	132.5798	57.0	2.0
830.252	132.9379	58.0	2.0
829.9537	131.1463	77.0	2.0
829.793	131.2541	57.0	2.0
829.1959	130.1254	58.0	2.0
827.8861	130.1637	60.0	2.0
827.4278	129.8195	73.0	2.0
1066.1577	184.3226	58.0	2.0
1055.7334	194.9426	58.0	2.0
1015.8328	186.4397	58.0	2.0
809.0702	146.273	82.0	2.0
709.2728	346.3442	582.0	3.0
711.8997	343.6205	73.0	3.0
713.8087	343.6608	85.0	3.0
713.1531	344.2915	72.0	3.0
714.3855	342.8565	72.0	3.0
597.4603	285.8648	76.0	3.0
594.3784	240.8027	79.0	3.0
606.9908	231.2307	73.0	3.0
620.3962	222.0217	74.0	3.0
628.4648	216.2522	73.0	3.0
633.9178	213.5749	72.0	3.0
639.788	212.0535	73.0	3.0
641.9531	211.7129	74.0	3.0
954.6127	254.516	72.0	3.0
954.9275	260.1132	72.0	3.0
955.5635	259.5697	75.0	3.0
952.8074	261.0988	81.0	3.0
949.3978	261.8408	78.0	3.0
947.6048	260.1082	78.0	3.0
641.5312	349.5525	87.0	3.0
641.4095	365.0007	78.0	3.0
658.0417	366.1861	78.0	3.0
684.9742	360.2415	99.0	3.0
698.5641	361.1041	84.0	3.0
710.8395	363.3156	80.0	3.0
719.0845	379.9784	87.0	3.0
843.8422	354.0994	588.0	4.0
846.7579	345.3442	99.0	4.0
741.098	362.6435	100.0	4.0
538.8995	397.6592	98.0	4.0
606.9435	279.7161	100.0	4.0
609.1539	260.3367	99.0	4.0
634.503	229.8353	100.0	4.0
636.3965	231.4337	99.0	4.0
637.2925	225.4722	99.0	4.0
634.0622	208.6504	104.0	4.0
631.1669	196.8526	98.0	4.0
627.8484	177.7933	102.0	4.0
475.516	393.3463	101.0	4.0
475.8062	375.6265	99.0	4.0
491.334	382.5098	101.0	4.0
496.9957	386.2434	100.0	4.0
501.8354	390.8001	105.0	4.0
506.0782	394.7516	101.0	4.0
758.7706	388.8285	99.0	4.0
760.1686	382.5399	99.0	4.0
641.4716	375.6815	628.0	5.0
639.9339	375.6365	122.0	5.0
640.319	374.7852	120.0	5.0
757.9357	364.7031	124.0	5.0
746.0491	350.7267	122.0	5.0
989.5043	275.2916	126.0	5.0
1109.4731	226.8811	120.0	5.0
927.5637	293.0615	125.0	5.0
940.6908	291.9413	122.0	5.0
1200.7759	146.8041	121.0	5.0
1199.146	152.2872	127.0	5.0
860.8284	369.6745	125.0	5.0
796.9506	371.6007	123.0	5.0
555.7936	378.4714	125.0	5.0
548.8936	381.9007	123.0	5.0
543.2082	385.9641	123.0	5.0
